time,I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.25,0.08633794,-0.105397955,-0.19126119,0.0092378305,0.13913105,-0.1479731,0.18206368,0.14979903,0.02600802,0.17906661,0.2397813,0.21982133
0.26,0.07307433,-0.13969302,-0.21230048,0.033012126,0.14316809,-0.17583777,0.16196187,0.13355656,0.008562942,0.1617538,0.22391082,0.2060919
0.27,0.08177948,-0.14718623,-0.22847453,0.032415852,0.15573823,-0.18762562,0.16298303,0.12727714,0.008044453,0.15829316,0.22153267,0.21097483
0.28,0.04415689,-0.18630403,-0.23001176,0.07084507,0.13761732,-0.20793359,0.17034501,0.12027352,-0.00909247,0.13804221,0.20424995,0.18687567
0.29,0.010569577,-0.20521837,-0.2153217,0.09702692,0.113434084,-0.20997842,0.17980003,0.10397931,-0.029741885,0.11553051,0.1752335,0.1527929
0.3,0.0019659894,-0.23196508,-0.23336715,0.11478748,0.11819096,-0.23248553,0.17569903,0.100636125,-0.03897836,0.10296483,0.16706692,0.1487611
0.31,0.015209587,-0.21998647,-0.23471841,0.10217734,0.12547211,-0.22713156,0.17634836,0.10143273,-0.035928197,0.11542388,0.17788827,0.16000293
0.32,-0.009925025,-0.23154002,-0.22088046,0.12042254,0.10597618,-0.22581466,0.18399163,0.11532936,-0.027132556,0.11267078,0.16814955,0.14906839
0.33,0.016439293,-0.19998014,-0.21589974,0.09161715,0.116717145,-0.20773107,0.18705015,0.10329582,-0.020400891,0.1330705,0.19200455,0.16173139
0.34,0.076128095,-0.18879345,-0.2644625,0.056057237,0.1705807,-0.22634332,0.080318965,0.05900708,0.002597674,0.1848217,0.2633395,0.23059265
0.35,0.4727218,-0.021945255,-0.49447554,-0.22562255,0.4837836,-0.25798294,-0.22139943,-0.18127187,0.15125903,0.60984105,0.8094055,0.67414165
0.36,0.6640873,0.13101453,-0.5328457,-0.39772028,0.59875995,-0.20058666,-0.729681,-1.2043892,-0.44769746,0.44933861,0.90117747,0.91549146
0.37,0.041128967,-0.35039538,-0.3911694,0.15438199,0.21637414,-0.37051156,-0.43761578,-1.3617505,-1.2113762,-0.55898094,-0.119491644,0.17249425
0.38,-0.09182069,-0.3813404,-0.28904173,0.23646681,0.09914026,-0.33506632,-0.10572649,-0.5900044,-0.747385,-0.40152168,-0.13039286,0.031300344
0.39,-0.06375916,-0.32496133,-0.26076174,0.19401655,0.098999485,-0.29266644,0.15877193,0.03110473,-0.1686881,-0.027833158,0.041652296,0.06519082
0.4,-0.050336774,-0.24438657,-0.19350663,0.1471351,0.07199521,-0.21869709,0.28637666,0.24116874,0.041460056,0.14350984,0.15562098,0.12586914
0.41,-0.058869366,-0.2552143,-0.19591005,0.15688115,0.069002524,-0.22525576,0.28921354,0.2646201,0.08222477,0.16916287,0.15591821,0.113187134
0.42,-0.051465347,-0.23623657,-0.18428822,0.1435957,0.06686292,-0.21004006,0.3068579,0.2908874,0.10920759,0.19337694,0.16988122,0.11708316
0.43,-0.048340954,-0.2332399,-0.18457527,0.14046064,0.06864111,-0.20863038,0.30574942,0.29365587,0.11903302,0.20291345,0.169423,0.11281347
0.44,-0.06045643,-0.2367361,-0.17580079,0.14838791,0.05812319,-0.20604156,0.31315845,0.30139682,0.120237544,0.20796835,0.17064977,0.11406807
0.45,-0.06477476,-0.23532799,-0.17015384,0.1498421,0.053188164,-0.20257448,0.3144297,0.30392203,0.121203765,0.21156664,0.16944861,0.10988337
0.46,-0.06176102,-0.2203188,-0.15817615,0.14081965,0.048462406,-0.18874009,0.32236683,0.31418216,0.13063388,0.22143576,0.17595877,0.11481477
0.47,-0.062287495,-0.21360181,-0.15128693,0.13775119,0.044851948,-0.18207966,0.33050236,0.32504094,0.14380223,0.23462765,0.18431723,0.12034637
0.48,-0.057388116,-0.20445019,-0.14689602,0.13060358,0.044866707,-0.17512196,0.33693126,0.3309324,0.14798523,0.24517111,0.19219068,0.123339534
0.49,-0.06275236,-0.20614749,-0.14334911,0.13424675,0.04054656,-0.17435445,0.3286804,0.334796,0.15185545,0.25421613,0.1983808,0.1286667
0.5,-0.048500087,-0.1836754,-0.13526492,0.11569568,0.043684546,-0.15892935,0.33083925,0.3397403,0.16309385,0.26540887,0.20930713,0.1433286
0.51,-0.04730099,-0.1804521,-0.13305958,0.11364738,0.043085527,-0.15626785,0.3295686,0.3462484,0.17145929,0.277,0.21770602,0.14857288
0.52,-0.04234793,-0.1650174,-0.122591734,0.103520386,0.04042924,-0.14341703,0.32400557,0.3472261,0.17669033,0.28181168,0.22287299,0.15284094
0.53,-0.033464607,-0.1421779,-0.108719766,0.08754652,0.03794512,-0.12498717,0.31588978,0.34906378,0.18094136,0.2898692,0.23701933,0.17144772
0.54,-0.01957744,-0.12484141,-0.105154134,0.07194941,0.042995963,-0.11455373,0.3094864,0.34774014,0.18345113,0.29255098,0.24941036,0.18743981
0.55,-0.029257344,-0.12591673,-0.09669892,0.07727141,0.03396182,-0.11082142,0.2943453,0.32631463,0.16370475,0.27822572,0.24628079,0.18983088
0.56,-0.019078687,-0.11436618,-0.09531326,0.06653832,0.03835249,-0.10438151,0.2851408,0.3080484,0.14810526,0.26674876,0.24498709,0.19887386
0.57,-0.0043209083,-0.099970005,-0.09568048,0.051951483,0.045901563,-0.09736426,0.2617971,0.2777306,0.121592894,0.24510948,0.2447259,0.21335687
0.58,0.00075878645,-0.08454377,-0.08519202,0.041601412,0.043294474,-0.084309414,0.24042194,0.23831047,0.08697603,0.2201567,0.24259318,0.22567885
0.59,0.022333162,-0.06617173,-0.08844343,0.021745104,0.05562525,-0.076819085,0.21518467,0.19227096,0.045941934,0.192745,0.24130227,0.2448139
0.6,0.027591601,-0.06920343,-0.09692539,0.020552557,0.06250736,-0.08260077,0.182693,0.1391834,-0.0060535404,0.15667444,0.23708844,0.25555536
0.61,0.038559,-0.07064077,-0.109261505,0.015825976,0.07415906,-0.08943818,0.16212524,0.10361548,-0.036108464,0.13435443,0.23464938,0.26223573
0.62,0.040087126,-0.08740826,-0.12749515,0.023416622,0.08400687,-0.10699213,0.16167504,0.091952465,-0.046146583,0.12504148,0.22743961,0.2567065
0.63,0.037849642,-0.1132394,-0.15121226,0.037500694,0.09475179,-0.13178971,0.16546997,0.09433241,-0.04279677,0.12021525,0.21885939,0.24050842
0.64,0.03059427,-0.12849714,-0.1589427,0.048628125,0.09511969,-0.14324915,0.17641798,0.105113566,-0.032678027,0.12500715,0.21283187,0.2264431
0.65,0.029507084,-0.14515537,-0.17407642,0.057485133,0.102383874,-0.15934104,0.17905034,0.10921565,-0.02541284,0.124710955,0.199805,0.21017535
0.66,0.020464871,-0.1585964,-0.17841928,0.068761304,0.09984455,-0.16822165,0.19235866,0.12097873,-0.01465739,0.12823913,0.19792956,0.20543875
0.67,0.023482308,-0.1640643,-0.18700767,0.07002441,0.10570196,-0.17531769,0.19698869,0.1295131,-0.010538608,0.13228863,0.19787543,0.20033965
0.68,0.011771407,-0.17276828,-0.18414737,0.08033708,0.09854501,-0.17819856,0.19456273,0.1298524,-0.016342813,0.12870558,0.18964127,0.1901051
0.69,0.0027998742,-0.17489682,-0.17718197,0.08597489,0.09044387,-0.1758811,0.20116453,0.13151419,-0.015178241,0.12815009,0.18527304,0.18633208
0.7,5.571205e-05,-0.17480269,-0.17440572,0.08729679,0.08763845,-0.17446896,0.20232444,0.13382031,-0.01704387,0.12521364,0.18370186,0.185835
0.71,-0.0019038671,-0.16945884,-0.16705291,0.08554477,0.083010934,-0.168022,0.20692453,0.13178161,-0.017218702,0.1212767,0.18028885,0.185565
0.72,-0.00311201,-0.16858138,-0.16499287,0.08565568,0.081468984,-0.16652782,0.2065289,0.13064283,-0.021543633,0.11940875,0.17745888,0.18477926
0.73,-0.0064817024,-0.16645522,-0.15993418,0.08627213,0.07705728,-0.16279522,0.20864736,0.12943552,-0.025109656,0.115165226,0.17469108,0.18427575
0.74,-0.0066007148,-0.16580456,-0.15896398,0.08590368,0.07649723,-0.16191775,0.20847072,0.12807083,-0.024886977,0.11571305,0.17494729,0.18564814
0.75,-0.0024211868,-0.16547258,-0.16245711,0.083710015,0.080508396,-0.16369629,0.2004551,0.12558141,-0.030545067,0.11555739,0.17451622,0.18477945
0.76,0.006099586,-0.15675597,-0.16248292,0.07504496,0.08462393,-0.15917815,0.20880038,0.12402577,-0.029624732,0.120906785,0.17773835,0.1902891
0.77,0.0036167437,-0.164409,-0.16731068,0.08003218,0.08605704,-0.16560541,0.19689243,0.115549825,-0.031611834,0.11772401,0.17848681,0.1906728
0.78,0.002920335,-0.16012567,-0.16252732,0.07838139,0.08310066,-0.16094755,0.19636676,0.11396643,-0.033743847,0.11537557,0.17665032,0.19095409
0.79,0.0072242147,-0.16049519,-0.1671493,0.07645033,0.08764908,-0.1635106,0.19175756,0.10760702,-0.03786672,0.11505704,0.17408714,0.1914311
0.8,0.011573697,-0.15593125,-0.16678622,0.07188555,0.08969494,-0.16107467,0.1893283,0.106028356,-0.036760595,0.11274177,0.17446741,0.19001596
0.81,0.010625496,-0.15795964,-0.16807581,0.07339725,0.089755654,-0.16272964,0.18906245,0.103434995,-0.03687369,0.112825096,0.17497785,0.19159022
0.82,0.0049365098,-0.17263378,-0.17704436,0.08363222,0.0915644,-0.17455596,0.183637,0.099162795,-0.04243479,0.106324345,0.16579905,0.18657006
0.83,0.009575621,-0.1662319,-0.17524204,0.07813508,0.09288041,-0.1705539,0.18587242,0.095802955,-0.044262674,0.10573416,0.16366772,0.18397725
0.84,0.01020907,-0.17316407,-0.1830136,0.0812411,0.09720934,-0.17787275,0.1862121,0.09623449,-0.04076094,0.10588839,0.16489467,0.18373224
0.85,0.008585061,-0.17746185,-0.18566097,0.084154904,0.09770228,-0.1813548,0.18475696,0.09348606,-0.04325553,0.1009334,0.15935315,0.17943555
0.86,0.016171051,-0.16877747,-0.18455875,0.076110534,0.10080266,-0.17640212,0.18416293,0.09247939,-0.044758104,0.10104418,0.15911953,0.17977755
0.87,0.0065860297,-0.18061171,-0.18659133,0.086762205,0.09704409,-0.18336065,0.18379688,0.0898231,-0.05005506,0.09753651,0.15756781,0.17544253
0.88,0.012437705,-0.18329118,-0.19528763,0.085129686,0.10446704,-0.18905303,0.18921018,0.09355513,-0.04822435,0.100588806,0.1555706,0.1777092
0.89,0.01230681,-0.18479867,-0.19659759,0.08598947,0.10501604,-0.19047673,0.18414137,0.09174508,-0.045618907,0.09762961,0.15325648,0.1760865
0.9,0.014611151,-0.17885101,-0.19315022,0.08191458,0.10437298,-0.18577328,0.18912818,0.09485189,-0.041519336,0.099110566,0.15391426,0.17631799
0.91,0.004464428,-0.18723841,-0.19133013,0.09110374,0.0983909,-0.18901841,0.18406877,0.09192737,-0.05225595,0.09552041,0.14516324,0.17091677
0.92,0.022525372,-0.14738199,-0.16961782,0.062244803,0.09658657,-0.15820856,0.20817578,0.11850855,-0.028711276,0.11953576,0.16448171,0.18634345
0.93,0.019946223,-0.14474025,-0.16434988,0.06219309,0.092557244,-0.15430032,0.23018503,0.13792987,-0.015407518,0.1261773,0.17152128,0.18935639
0.94,0.04892827,-0.1369313,-0.18534152,0.043700196,0.11759816,-0.16082674,0.19842458,0.12992927,-0.014033053,0.13061939,0.17599936,0.1961098
0.95,0.07340664,-0.102800496,-0.17577384,0.014481903,0.12507087,-0.13893951,0.17688899,0.12137209,-0.0073282938,0.14694579,0.19368376,0.21617223
0.96,0.071705244,-0.13947795,-0.21076338,0.03364259,0.1418635,-0.17489903,0.1573679,0.10600754,-0.024320828,0.13209382,0.17771634,0.2038414
0.97,0.07468221,-0.15345863,-0.22767833,0.039192695,0.15167761,-0.19033687,0.16174042,0.10023787,-0.029470665,0.1277907,0.17214029,0.20032921
0.98,0.06728395,-0.17288458,-0.23957716,0.052547164,0.15388916,-0.20598207,0.16403711,0.09318665,-0.037364203,0.11596609,0.16414133,0.19302323
0.99,0.01441108,-0.20223747,-0.21612017,0.09354193,0.11570277,-0.20881692,0.1826115,0.09197069,-0.05049831,0.09802843,0.14257635,0.16750427
1.0,-0.0078949835,-0.2312247,-0.22288029,0.11925522,0.10796532,-0.22674693,0.17867959,0.075594224,-0.06933399,0.07820275,0.122060716,0.14920433
1.01,0.0024310679,-0.23780552,-0.23956974,0.11745622,0.121559486,-0.23841104,0.18644318,0.07896003,-0.06771244,0.073841564,0.11218023,0.14300314
1.02,-0.0023854428,-0.22576647,-0.22289921,0.11393323,0.11061745,-0.22403651,0.1759053,0.073457144,-0.06662357,0.075544916,0.12003068,0.14864783
1.03,-0.008591212,-0.24268872,-0.23375343,0.12535736,0.113150425,-0.23795557,0.19910172,0.09212928,-0.058307797,0.076066665,0.10857895,0.137282
1.04,0.035395667,-0.18629664,-0.22118206,0.07517647,0.12880608,-0.20345539,0.11334803,0.02891852,-0.06468268,0.10913036,0.16557072,0.19017847
1.05,0.26468807,-0.14462338,-0.4090675,-0.0601773,0.33711237,-0.2767237,-0.08563992,-0.056130774,0.12208487,0.41048726,0.47812486,0.4148897
1.06,0.76754594,0.21985061,-0.5475412,-0.4939221,0.6578602,-0.16343214,-0.7743899,-0.8865733,0.06571853,0.8535325,1.099202,1.0045289
1.07,0.32167682,-0.12733297,-0.4486002,-0.09754852,0.38525465,-0.28760552,-0.8004419,-1.5859228,-0.9913517,-0.19821528,0.23688243,0.5081027
1.08,-0.07660397,-0.44816208,-0.37111807,0.26207128,0.1474864,-0.40934488,-0.276046,-0.9411502,-1.0366582,-0.60859025,-0.28172722,0.009146603
1.09,-0.033042435,-0.30956796,-0.2760399,0.17104714,0.12192353,-0.29253045,0.0884133,-0.09637162,-0.28787977,-0.116751745,-0.027315667,0.076306365
1.1,-0.06616261,-0.2740702,-0.20746097,0.16989137,0.07118038,-0.24048755,0.2864133,0.18395549,-0.048889484,0.037882045,0.031305205,0.07974317
1.11,-0.060910616,-0.25353742,-0.19194593,0.15700608,0.06596472,-0.22245623,0.28721014,0.22483586,0.025905266,0.10950703,0.077199936,0.09828225
1.12,-0.07372785,-0.26115406,-0.18675624,0.16719449,0.05697736,-0.22359961,0.31608894,0.25570843,0.0425908,0.10893756,0.06059439,0.08024939
1.13,-0.06439844,-0.24804984,-0.18306944,0.15612797,0.059813783,-0.2154089,0.30930075,0.26494133,0.0688821,0.13288969,0.07842168,0.08864233
1.14,-0.07127408,-0.2387966,-0.1671677,0.15469049,0.04856186,-0.2028126,0.31787565,0.27074838,0.073419705,0.13280216,0.07176341,0.08459197
1.15,-0.071181744,-0.23714788,-0.16553289,0.15388036,0.04757112,-0.20104231,0.32519427,0.28123894,0.08375366,0.14552198,0.07934365,0.08839587
1.16,-0.06902,-0.2308246,-0.16158342,0.14954968,0.046775233,-0.195822,0.333222,0.28915986,0.08804074,0.15244094,0.0794995,0.08479091
1.17,-0.073870435,-0.21884662,-0.14491138,0.14607379,0.035789777,-0.18136358,0.34284505,0.29859856,0.10398331,0.16718012,0.08514187,0.0892586
1.18,-0.07225033,-0.22223268,-0.14985116,0.14693429,0.039086364,-0.18550876,0.34147677,0.3073547,0.11015723,0.17577586,0.08812061,0.08707163
1.19,-0.07068779,-0.21739185,-0.14661431,0.14376487,0.0382477,-0.18150283,0.34797123,0.31951413,0.11821468,0.19022183,0.09829802,0.09198291
1.2,-0.07076994,-0.20756719,-0.1367929,0.13903952,0.033227816,-0.17171006,0.35264733,0.33320636,0.13442646,0.20460185,0.111235745,0.103253506
1.21,-0.06587041,-0.19509451,-0.12897371,0.13021874,0.031763177,-0.16153996,0.35445932,0.34618255,0.1494941,0.22273055,0.12422127,0.114359014
1.22,-0.054218706,-0.18131456,-0.12701212,0.11760189,0.03661713,-0.15377507,0.35385853,0.3530097,0.16152415,0.2384255,0.13773587,0.123277344
1.23,-0.050657474,-0.17308168,-0.122360855,0.11156355,0.036225658,-0.1471506,0.35173273,0.3588947,0.17109503,0.24536233,0.1487987,0.13434337
1.24,-0.035307027,-0.14491141,-0.109612346,0.08986084,0.037450876,-0.12672222,0.34797233,0.3640402,0.179865,0.2564513,0.1627975,0.14785993
1.25,-0.031646714,-0.13096242,-0.09930636,0.0808941,0.03407865,-0.11465108,0.33522367,0.36187834,0.17963903,0.2585869,0.17326584,0.16331436
1.26,-0.01782747,-0.10942836,-0.09170229,0.063466266,0.037251636,-0.10006407,0.3302357,0.3557004,0.17480104,0.257263,0.18453503,0.17883253
1.27,-0.0037403621,-0.096734196,-0.09303193,0.05004584,0.04488086,-0.09441296,0.31789315,0.3376081,0.15672667,0.24342982,0.18931976,0.1903959
1.28,0.0020221255,-0.0893476,-0.091246225,0.04340196,0.046876814,-0.08973954,0.297772,0.30612293,0.12603156,0.22470455,0.18727405,0.2022278
1.29,0.009370495,-0.08811648,-0.09749128,0.039009552,0.05373402,-0.0922588,0.2749847,0.26828516,0.088903554,0.19866411,0.18447363,0.21605262
1.3,0.024864303,-0.07666481,-0.1015853,0.025572376,0.06349676,-0.08855547,0.24941507,0.22383924,0.05001595,0.17161383,0.18359496,0.23345289
1.31,0.0379314,-0.07796896,-0.11590015,0.019741671,0.077268176,-0.096539356,0.22555771,0.1784684,0.010503067,0.1417572,0.17523392,0.23280954
1.32,0.04123921,-0.102670014,-0.14386502,0.030387405,0.09279145,-0.122781344,0.20778173,0.15021025,-0.014229783,0.12291645,0.16885568,0.22829878
1.33,0.03763264,-0.12753628,-0.16471447,0.04467797,0.10167223,-0.14586492,0.20399845,0.13658065,-0.019316237,0.11615724,0.1639807,0.21919921
1.34,0.034383386,-0.15139832,-0.18547004,0.05822338,0.11046886,-0.16819178,0.20675196,0.12808584,-0.02104553,0.11157236,0.15281497,0.2072538
1.35,0.0238926,-0.1779057,-0.20126551,0.07669312,0.11301801,-0.18936959,0.2067183,0.123601,-0.02503179,0.10572499,0.14130516,0.1938964
1.36,0.01880022,-0.19698764,-0.21515067,0.088748425,0.1174763,-0.20583583,0.20138098,0.11927095,-0.029616734,0.09621587,0.1343655,0.17928608
1.37,0.017279733,-0.20250392,-0.21938339,0.09242539,0.11884823,-0.2107194,0.2058202,0.12077134,-0.0285005,0.098250255,0.12987888,0.17431155
1.38,0.017451936,-0.21285467,-0.22977068,0.09744328,0.12405887,-0.22100817,0.21111575,0.12288658,-0.0265722,0.09851674,0.13068199,0.17202069
1.39,0.015328352,-0.21367316,-0.22854955,0.098964326,0.12245586,-0.22091877,0.21387467,0.12484001,-0.025525805,0.100108765,0.13060082,0.16997395
1.4,0.008194073,-0.21971977,-0.22732642,0.1053505,0.11826872,-0.22324283,0.21623836,0.12843487,-0.027770447,0.101618916,0.12891485,0.1707795
1.41,0.0058569354,-0.2148069,-0.22018442,0.10425415,0.11356177,-0.21732254,0.21676706,0.12665358,-0.02969299,0.09924111,0.12862572,0.16902526
1.42,0.0077303015,-0.21546392,-0.22281387,0.10353575,0.115787864,-0.21889067,0.2168673,0.124095105,-0.032917444,0.095526956,0.12524907,0.16818668
1.43,0.009030457,-0.21108736,-0.21941026,0.100792706,0.114767306,-0.215011,0.22489436,0.12473032,-0.036295734,0.09444282,0.12607965,0.1700194
1.44,-0.00039952892,-0.21803696,-0.21715108,0.10903463,0.108907074,-0.21732596,0.21724576,0.11869903,-0.042669848,0.08923918,0.12714995,0.16810606
1.45,-0.014382948,-0.22264552,-0.20767337,0.118337214,0.09715918,-0.21494843,0.21644175,0.11359648,-0.04603974,0.08327546,0.12375446,0.16758145
1.46,-0.007083369,-0.20878467,-0.20123109,0.107724756,0.09746812,-0.20475602,0.21958975,0.11508232,-0.04530067,0.08699117,0.12914103,0.173023
1.47,-0.01107961,-0.21354683,-0.20207965,0.11213673,0.09598586,-0.20755593,0.2220887,0.11292205,-0.046584,0.09082192,0.13277093,0.17390299
1.48,-0.005487193,-0.20752747,-0.20150872,0.10631208,0.098495826,-0.20436627,0.2193536,0.10733495,-0.04899399,0.08840191,0.13394105,0.17529464
1.49,0.0038519844,-0.2025609,-0.20596685,0.09906426,0.10549096,-0.2039654,0.21874127,0.107470475,-0.048243977,0.08925315,0.13497867,0.1779323
1.5,-0.0010148255,-0.208717,-0.20726946,0.10462996,0.10362019,-0.20783918,0.213185,0.1022761,-0.051107645,0.08842957,0.13367668,0.17535473
1.51,0.0024446081,-0.20777482,-0.20966184,0.10241903,0.10656772,-0.20843455,0.21006718,0.09988172,-0.052560247,0.08849469,0.13254122,0.17942773
1.52,-0.0012582056,-0.21377696,-0.21201687,0.10729916,0.10579868,-0.21265295,0.20969431,0.09987736,-0.052264564,0.08819964,0.13209407,0.17973141
1.53,0.0038668218,-0.2123761,-0.2156858,0.10401333,0.11027223,-0.21384966,0.20568551,0.09583941,-0.054517817,0.08295192,0.13075125,0.17795154
1.54,0.0050483546,-0.21562132,-0.22026677,0.105037704,0.11324994,-0.21776813,0.20135008,0.094175786,-0.05546545,0.082930654,0.12919061,0.17935593
1.55,0.013949496,-0.20963854,-0.22330351,0.09763493,0.1190873,-0.21617907,0.20074381,0.09352881,-0.055556785,0.07828584,0.12746575,0.17756382
1.56,0.0049623684,-0.22069274,-0.22499643,0.1075398,0.115522586,-0.22257295,0.198905,0.09447918,-0.053706978,0.078438096,0.13005526,0.17776677
1.57,0.012721945,-0.21870689,-0.23078647,0.10260691,0.12230583,-0.2244253,0.19562541,0.092383124,-0.052909676,0.077056885,0.12773302,0.1766746
1.58,0.010594611,-0.22617432,-0.23618075,0.10749153,0.12390983,-0.23096393,0.19687656,0.09004825,-0.054406818,0.07621462,0.12466525,0.17603822
1.59,-0.001936925,-0.23163036,-0.22912008,0.11648324,0.11413728,-0.23013863,0.1927166,0.088308394,-0.05847849,0.07405852,0.12232748,0.1708545
1.6,0.0073632575,-0.22691913,-0.23363864,0.10959478,0.12104721,-0.23010531,0.19701596,0.09276141,-0.055158112,0.07599752,0.12487425,0.1752504
1.61,0.0035897,-0.22553939,-0.22855712,0.11074886,0.11667701,-0.22689666,0.190226,0.088977456,-0.059031874,0.072184116,0.123767644,0.17081572
1.62,0.010866224,-0.20743011,-0.21792905,0.09805434,0.11492315,-0.21234359,0.2079021,0.10686144,-0.043834846,0.088162124,0.13838856,0.18572232
1.63,0.018719038,-0.17354527,-0.1916716,0.07711749,0.1057132,-0.1823077,0.24027902,0.13737006,-0.020747095,0.10775303,0.15338719,0.19874938
1.64,0.032677755,-0.18560898,-0.2178514,0.07622567,0.12568447,-0.20144007,0.21905664,0.13859266,-0.015893875,0.10984089,0.1527321,0.19915555
1.65,0.072138086,-0.14970247,-0.22138093,0.038615875,0.14731205,-0.18521519,0.19112019,0.1319934,-0.0053028287,0.12802754,0.17183916,0.22169165
1.66,0.08040212,-0.15761204,-0.23740013,0.038395446,0.15944877,-0.19719864,0.16880962,0.116785005,-0.016122706,0.12054345,0.16889484,0.22056516
1.67,0.07340194,-0.18421376,-0.25706565,0.055087067,0.16582714,-0.22040899,0.1642601,0.099440716,-0.034127187,0.103994004,0.1550864,0.20925593
1.68,0.06970593,-0.1978535,-0.2671258,0.063920796,0.16895717,-0.2323516,0.16525301,0.091571055,-0.036967,0.10003961,0.15293069,0.20963371
1.69,0.033059575,-0.22651179,-0.25902796,0.09650846,0.14661479,-0.24260856,0.18318005,0.08918941,-0.052980077,0.07996032,0.13030808,0.18647313
1.7,5.3547523e-05,-0.24289039,-0.24248394,0.121227294,0.121694386,-0.24250048,0.17464304,0.0674065,-0.07594605,0.056254372,0.10781864,0.16156068
1.71,-0.006623359,-0.27075136,-0.26357412,0.13843302,0.1288407,-0.2669344,0.1818156,0.068448424,-0.08739532,0.035765965,0.08896885,0.14258942
1.72,0.005668966,-0.25537133,-0.26056433,0.124577396,0.13363647,-0.2575887,0.17767793,0.06254547,-0.08009595,0.051228374,0.10681388,0.15740283
